[2025-05-14 15:25:02,022] INFO [salon.views] Timezone: Europe/Moscow
[2025-05-14 15:25:02,300] INFO [django.server] "GET /home HTTP/1.1" 200 4012
[2025-05-14 15:25:05,448] INFO [django.server] "GET /car_list/ HTTP/1.1" 200 164
[2025-05-14 15:25:32,703] INFO [django.server] "GET /admin/ HTTP/1.1" 200 11453
[2025-05-14 15:25:33,176] INFO [django.server] "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
[2025-05-14 15:25:33,176] INFO [django.server] "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
[2025-05-14 15:25:33,176] INFO [django.server] "GET /static/admin/css/base.css HTTP/1.1" 200 21310
[2025-05-14 15:25:33,216] INFO [django.server] "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
[2025-05-14 15:25:33,216] INFO [django.server] "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
[2025-05-14 15:25:33,216] INFO [django.server] "GET /static/admin/css/responsive.css HTTP/1.1" 200 18559
[2025-05-14 15:25:33,221] INFO [django.server] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
[2025-05-14 15:25:33,229] INFO [django.server] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
[2025-05-14 15:25:33,229] INFO [django.server] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
[2025-05-14 15:25:33,229] INFO [django.server] "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
[2025-05-14 15:25:33,229] INFO [django.server] "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
[2025-05-14 15:25:33,229] INFO [django.server] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
[2025-05-14 15:25:33,563] INFO [django.server] "GET /admin HTTP/1.1" 301 0
[2025-05-14 15:25:33,572] INFO [django.server] "GET /admin/ HTTP/1.1" 200 10629
[2025-05-14 15:25:37,294] INFO [django.server] "GET /admin/salon/customuser/ HTTP/1.1" 200 14518
[2025-05-14 15:25:37,332] INFO [django.server] "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
[2025-05-14 15:25:37,339] INFO [django.server] "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
[2025-05-14 15:25:37,339] INFO [django.server] "GET /static/admin/js/core.js HTTP/1.1" 200 5682
[2025-05-14 15:25:37,341] INFO [django.server] "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
[2025-05-14 15:25:37,342] INFO [django.server] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
[2025-05-14 15:25:37,345] INFO [django.server] "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
